"series","date","issue","url","volume","value","is_clean"
"ohio_6pct_1874","1856-02-22","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,110,0
"pennsylvania_6pct","1856-02-22","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,85.5,0
"US_6pct_1868","1856-02-22","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,116.5,0
"virginia_6pct","1856-02-22","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,95.25,0
"california_7pct_1870","1856-03-07","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,90,0
"georgia_6pct","1856-03-07","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,100,0
"indiana_5pct","1856-03-07","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,84,0
"kentucky_6pct","1856-03-07","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,102,0
"louisiana_6pct","1856-03-07","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,90,0
"missouri_6pct","1856-03-07","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,86.25,0
"north_carolina_6pct","1856-03-07","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,98,0
"ohio_6pct_1874","1856-03-07","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,110,0
"pennsylvania_6pct","1856-03-07","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,84,0
"US_6pct_1868","1856-03-07","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,117,0
"virginia_6pct","1856-03-07","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,94.875,0
"california_7pct_1870","1856-03-14","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,89,0
"georgia_6pct","1856-03-14","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,100,0
"indiana_5pct","1856-03-14","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,84,0
"kentucky_6pct","1856-03-14","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,102.25,0
"louisiana_6pct","1856-03-14","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,89.5,0
"missouri_6pct","1856-03-14","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,86.5,0
"north_carolina_6pct","1856-03-14","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,98,0
"ohio_6pct_1874","1856-03-14","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,110,0
"pennsylvania_6pct","1856-03-14","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,88.25,0
"US_6pct_1868","1856-03-14","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,117,0
"virginia_6pct","1856-03-14","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,94.75,0
"california_7pct_1870","1856-03-21","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,90,0
"georgia_6pct","1856-03-21","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,100,0
"indiana_5pct","1856-03-21","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,84,0
"kentucky_6pct","1856-03-21","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,102.5,0
"louisiana_6pct","1856-03-21","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,89.5,0
"missouri_6pct","1856-03-21","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,84.5,0
"north_carolina_6pct","1856-03-21","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,98.75,0
"ohio_6pct_1874","1856-03-21","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,110,0
"pennsylvania_6pct","1856-03-21","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,83.75,0
"US_6pct_1868","1856-03-21","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,117.25,0
"virginia_6pct","1856-03-21","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,94.25,0
"california_7pct_1870","1856-03-28","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,89,0
"georgia_6pct","1856-03-28","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,100,0
"indiana_5pct","1856-03-28","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,84.25,0
"kentucky_6pct","1856-03-28","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,108,0
"louisiana_6pct","1856-03-28","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,90,0
"missouri_6pct","1856-03-28","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,84,0
"north_carolina_6pct","1856-03-28","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,98,0
"ohio_6pct_1874","1856-03-28","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,111.25,0
"pennsylvania_6pct","1856-03-28","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,83,0
"US_6pct_1868","1856-03-28","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,117.5,0
"virginia_6pct","1856-03-28","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,94,0
"california_7pct_1870","1856-04-04","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,89,0
"georgia_6pct","1856-04-04","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,100,0
"indiana_5pct","1856-04-04","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,84.25,0
"kentucky_6pct","1856-04-04","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,108.75,0
"louisiana_6pct","1856-04-04","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,90,0
"missouri_6pct","1856-04-04","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,84,0
"north_carolina_6pct","1856-04-04","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,97.5,0
"ohio_6pct_1874","1856-04-04","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,112,0
"pennsylvania_6pct","1856-04-04","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,83.75,0
"US_6pct_1868","1856-04-04","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,117.5,0
"virginia_6pct","1856-04-04","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,93.25,0
"california_7pct_1870","1856-04-11","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,89,0
"georgia_6pct","1856-04-11","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,101,0
"indiana_5pct","1856-04-11","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,84.5,0
"kentucky_6pct","1856-04-11","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,104.5,0
"louisiana_6pct","1856-04-11","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,92.25,0
"missouri_6pct","1856-04-11","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,84.25,0
"north_carolina_6pct","1856-04-11","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,98,0
"ohio_6pct_1874","1856-04-11","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,112,0
"pennsylvania_6pct","1856-04-11","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,83.75,0
"US_6pct_1868","1856-04-11","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,117.75,0
"virginia_6pct","1856-04-11","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,93.5,0
"california_7pct_1870","1856-04-18","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,89,0
"georgia_6pct","1856-04-18","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,101,0
"indiana_5pct","1856-04-18","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,88.5,0
"kentucky_6pct","1856-04-18","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,104,0
"louisiana_6pct","1856-04-18","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,92,0
"missouri_6pct","1856-04-18","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,84.5,0
"north_carolina_6pct","1856-04-18","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,98,0
"ohio_6pct_1874","1856-04-18","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,112,0
"pennsylvania_6pct","1856-04-18","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,83.75,0
"US_6pct_1868","1856-04-18","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,117.75,0
"virginia_6pct","1856-04-18","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,98.25,0
"california_7pct_1870","1856-04-25","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,90,0
"georgia_6pct","1856-04-25","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,101,0
"indiana_5pct","1856-04-25","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,83,0
"kentucky_6pct","1856-04-25","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,104,0
"louisiana_6pct","1856-04-25","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,93,0
"missouri_6pct","1856-04-25","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,85,0
"north_carolina_6pct","1856-04-25","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,98,0
"ohio_6pct_1874","1856-04-25","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,110,0
"pennsylvania_6pct","1856-04-25","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,88.5,0
"US_6pct_1868","1856-04-25","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,117.75,0
"virginia_6pct","1856-04-25","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,95,0
"california_7pct_1870","1856-05-02","1856-05-28","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA989",10,88,0
"georgia_6pct","1856-05-02","1856-05-28","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA989",10,101,0
"indiana_5pct","1856-05-02","1856-05-28","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA989",10,84.5,0
"kentucky_6pct","1856-05-02","1856-05-28","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA989",10,108.5,0
"louisiana_6pct","1856-05-02","1856-05-28","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA989",10,98.25,0
"missouri_6pct","1856-05-02","1856-05-28","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA989",10,84.75,0
"north_carolina_6pct","1856-05-02","1856-05-28","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA989",10,98,0
"ohio_6pct_1874","1856-05-02","1856-05-28","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA989",10,109,0
"pennsylvania_6pct","1856-05-02","1856-05-28","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA989",10,88.75,0
"US_6pct_1868","1856-05-02","1856-05-28","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA989",10,118,0
"virginia_6pct","1856-05-02","1856-05-28","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA989",10,98.25,0
"california_7pct_1870","1856-05-09","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,89,0
"georgia_6pct","1856-05-09","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,,0
"indiana_5pct","1856-05-09","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,84.5,0
"kentucky_6pct","1856-05-09","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,104,0
"louisiana_6pct","1856-05-09","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,98,0
"missouri_6pct","1856-05-09","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,85,0
"north_carolina_6pct","1856-05-09","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,98,0
"ohio_6pct_1874","1856-05-09","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,118,0
"pennsylvania_6pct","1856-05-09","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,88.5,0
"US_6pct_1868","1856-05-09","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,118,0
"virginia_6pct","1856-05-09","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,94,0
"california_7pct_1870","1856-05-16","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,87,0
"georgia_6pct","1856-05-16","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,100,0
"indiana_5pct","1856-05-16","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,84,0
"kentucky_6pct","1856-05-16","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,108.25,0
"louisiana_6pct","1856-05-16","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,93,0
"missouri_6pct","1856-05-16","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,84.25,0
"north_carolina_6pct","1856-05-16","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,97.5,0
"ohio_6pct_1874","1856-05-16","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,110,0
"pennsylvania_6pct","1856-05-16","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,83.75,0
"US_6pct_1868","1856-05-16","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,118,0
"virginia_6pct","1856-05-16","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,93.5,0
"california_7pct_1870","1856-05-23","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,86.5,0
"georgia_6pct","1856-05-23","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,100,0
"indiana_5pct","1856-05-23","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,83.5,0
"kentucky_6pct","1856-05-23","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,103.5,0
"louisiana_6pct","1856-05-23","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,95,0
"missouri_6pct","1856-05-23","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,84.25,0
"north_carolina_6pct","1856-05-23","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,96.5,0
"ohio_6pct_1874","1856-05-23","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,109,0
"pennsylvania_6pct","1856-05-23","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,83,0
"US_6pct_1868","1856-05-23","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,118.25,0
"virginia_6pct","1856-05-23","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,93.125,0
"california_7pct_1870","1856-05-30","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,86.5,0
"georgia_6pct","1856-05-30","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,100,0
"indiana_5pct","1856-05-30","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,88.5,0
"kentucky_6pct","1856-05-30","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,108.25,0
"louisiana_6pct","1856-05-30","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,95,0
"missouri_6pct","1856-05-30","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,84.25,0
"north_carolina_6pct","1856-05-30","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,97,0
"ohio_6pct_1874","1856-05-30","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,109,0
"pennsylvania_6pct","1856-05-30","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,82,0
"US_6pct_1868","1856-05-30","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,118.5,0
"virginia_6pct","1856-05-30","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,93.25,0
"california_7pct_1870","1856-06-06","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,86.25,0
"georgia_6pct","1856-06-06","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,100,0
"indiana_5pct","1856-06-06","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,84.25,0
"kentucky_6pct","1856-06-06","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,105,0
"louisiana_6pct","1856-06-06","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,95.5,0
"missouri_6pct","1856-06-06","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,85.75,0
"north_carolina_6pct","1856-06-06","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,96,0
"ohio_6pct_1874","1856-06-06","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,109,0
"pennsylvania_6pct","1856-06-06","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,83,0
"US_6pct_1868","1856-06-06","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,118.25,0
"virginia_6pct","1856-06-06","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,95.25,0
"california_7pct_1870","1856-06-13","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,88,0
"georgia_6pct","1856-06-13","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,100,0
"indiana_5pct","1856-06-13","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,84,0
"kentucky_6pct","1856-06-13","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,104,0
"louisiana_6pct","1856-06-13","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,95,0
"missouri_6pct","1856-06-13","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,85.5,0
"north_carolina_6pct","1856-06-13","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,97,0
"ohio_6pct_1874","1856-06-13","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,108,0
"pennsylvania_6pct","1856-06-13","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,82,0
"US_6pct_1868","1856-06-13","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,118.25,0
"virginia_6pct","1856-06-13","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,95.5,0
"california_7pct_1870","1856-06-20","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,74,0
"georgia_6pct","1856-06-20","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,100,0
"indiana_5pct","1856-06-20","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,82.5,0
"kentucky_6pct","1856-06-20","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,104,0
"louisiana_6pct","1856-06-20","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,95,0
"missouri_6pct","1856-06-20","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,85.5,0
"north_carolina_6pct","1856-06-20","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,97,0
"ohio_6pct_1874","1856-06-20","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,105,0
"pennsylvania_6pct","1856-06-20","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,83,0
"US_6pct_1868","1856-06-20","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,118.5,0
"virginia_6pct","1856-06-20","1856-06-25","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79",11,95,0
"california_7pct_1870","1856-06-27","1856-08-26","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238",11,74,0
"georgia_6pct","1856-06-27","1856-08-26","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238",11,100,0
"indiana_5pct","1856-06-27","1856-08-26","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238",11,82,0
"kentucky_6pct","1856-06-27","1856-08-26","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238",11,104,0
"louisiana_6pct","1856-06-27","1856-08-26","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238",11,95,0
"missouri_6pct","1856-06-27","1856-08-26","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238",11,85.5,0
"north_carolina_6pct","1856-06-27","1856-08-26","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238",11,97,0
"ohio_6pct_1874","1856-06-27","1856-08-26","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238",11,105,0
"pennsylvania_6pct","1856-06-27","1856-08-26","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238",11,83,0
"US_6pct_1868","1856-06-27","1856-08-26","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238",11,118,0
"virginia_6pct","1856-06-27","1856-08-26","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238",11,95.125,0
"california_7pct_1870","1856-07-11","1856-08-26","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238",11,88.5,0
"georgia_6pct","1856-07-11","1856-08-26","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238",11,100,0
"indiana_5pct","1856-07-11","1856-08-26","http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238",11,88,0
