"bidder_num","price","amount","accepted","auction","coupon_yield","yield","ytm"
393,53.735325,25000,25000,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
393,53.86326625,25000,25000,"1864-06-15; Sixes of 1881",0.111393170480076,0.128889977549294,
393,54.24709,25000,25000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
394,51.81620625,8000,0,"1864-06-15; Sixes of 1881",0.115793888326203,0.1338580493835,
394,52.9676775,8000,0,"1864-06-15; Sixes of 1881",0.113276629884329,0.131023739014801,
394,53.22356,8000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
394,53.5101484,5000,5000,"1864-06-15; Sixes of 1881",0.112128263131485,0.129722728432573,
394,53.60738375,5000,5000,"1864-06-15; Sixes of 1881",0.111924880124373,0.129492544252209,
394,53.735325,2000,2000,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
394,55.27062,8000,8000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
395,52.711795,10000,0,"1864-06-15; Sixes of 1881",0.113826516437166,0.131644902056418,
395,53.22356,10000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
395,53.60738375,10000,10000,"1864-06-15; Sixes of 1881",0.111924880124373,0.129492544252209,
395,53.9912075,10000,10000,"1864-06-15; Sixes of 1881",0.111129205621119,0.128590407662275,
396,53.05467755,500,0,"1864-06-15; Sixes of 1881",0.11309087675343,0.130813647834117,
396,53.0700305,500,0,"1864-06-15; Sixes of 1881",0.113058160009914,0.130776630701491,
396,53.22867765,500,500,"1864-06-15; Sixes of 1881",0.112721192126027,0.130395130446174,
396,53.27985415,500,500,"1864-06-15; Sixes of 1881",0.112612920882029,0.130272376843,
396,53.32079535,500,500,"1864-06-15; Sixes of 1881",0.112526453527479,0.130174370749186,
396,53.37197185,500,500,"1864-06-15; Sixes of 1881",0.112418555882904,0.130052033749504,
396,53.43338365,500,500,"1864-06-15; Sixes of 1881",0.1122893515279,0.129905478879338,
396,53.57667785,500,500,"1864-06-15; Sixes of 1881",0.111989026583514,0.129565161686582,
396,53.632972,500,500,"1864-06-15; Sixes of 1881",0.111871480849504,0.129432080592109,
396,53.74044265,500,500,"1864-06-15; Sixes of 1881",0.11164775919463,0.129178636664158,
397,53.22356,2500,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
397,53.735325,1000,1000,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
398,52.22561825,50000,0,"1864-06-15; Sixes of 1881",0.11488614593854,0.132838676300699,
398,52.73738325,50000,0,"1864-06-15; Sixes of 1881",0.11377128765675,0.131582566318782,
398,53.09561875,50000,0,"1864-06-15; Sixes of 1881",0.113003674149668,0.130714973909841,
398,53.24914825,50000,50000,"1864-06-15; Sixes of 1881",0.112677858654763,0.130345961216201,
398,53.55620725,50000,50000,"1864-06-15; Sixes of 1881",0.112031831753732,0.12961361035794,
398,53.76091325,50000,50000,"1864-06-15; Sixes of 1881",0.111605246958858,0.129130453572553,
398,54.01679575,50000,50000,"1864-06-15; Sixes of 1881",0.111076562700408,0.128530629723427,
398,54.27267825,50000,50000,"1864-06-15; Sixes of 1881",0.110552863677775,0.127935325594849,
399,52.99326575,5000,0,"1864-06-15; Sixes of 1881",0.113221933298195,0.130961889626779,
399,53.30032475,5000,5000,"1864-06-15; Sixes of 1881",0.112569670600365,0.130223358609961,
399,53.50503075,5000,5000,"1864-06-15; Sixes of 1881",0.112138987977313,0.129734861954526,
399,53.65856025,5000,5000,"1864-06-15; Sixes of 1881",0.111818132503844,0.129371663105441,
400,52.711795,1000,0,"1864-06-15; Sixes of 1881",0.113826516437166,0.131644902056418,
400,53.22356,1000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
400,53.735325,1000,1000,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
400,54.24709,300,300,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
401,52.711795,250000,0,"1864-06-15; Sixes of 1881",0.113826516437166,0.131644902056418,
401,53.22356,632000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
401,53.735325,40000,40000,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
401,53.9912075,1e+05,1e+05,"1864-06-15; Sixes of 1881",0.111129205621119,0.128590407662275,
401,55.782385,45000,45000,"1864-06-15; Sixes of 1881",0.107560836633285,0.124511713819431,
402,52.711795,2500,0,"1864-06-15; Sixes of 1881",0.113826516437166,0.131644902056418,
402,53.735325,2560,2560,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
403,53.22356,5000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
404,52.711795,500,0,"1864-06-15; Sixes of 1881",0.113826516437166,0.131644902056418,
404,53.735325,500,500,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
405,53.22356,10000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
406,53.22356,2500,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
407,53.22356,8000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
408,52.711795,5000,0,"1864-06-15; Sixes of 1881",0.113826516437166,0.131644902056418,
408,53.22356,6000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
408,53.735325,5000,5000,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
409,53.22356,1e+06,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
410,53.22356,700,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
411,53.22356,1000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
412,53.22356,16000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
413,53.22356,100,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
414,53.22356,2000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
415,53.22356,500,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
416,53.22356,2600,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
417,53.22356,1500,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
418,53.22356,10000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
419,53.22356,4000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
420,53.22356,3e+05,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
421,53.22356,3000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
422,53.22356,1000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
423,53.22356,4250000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
424,53.22356,560,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
425,53.22356,4000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
426,53.22356,65000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
427,53.22356,10000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
428,52.9676775,3e+05,0,"1864-06-15; Sixes of 1881",0.113276629884329,0.131023739014801,
428,53.22356,1e+05,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
428,53.4794425,1e+05,1e+05,"1864-06-15; Sixes of 1881",0.112192642995484,0.129795740844181,
428,53.735325,1e+05,1e+05,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
429,51.1765,5000,0,"1864-06-15; Sixes of 1881",0.11724131193028,0.135477376807519,
429,55.27062,5000,5000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
430,52.711795,1e+05,0,"1864-06-15; Sixes of 1881",0.113826516437166,0.131644902056418,
430,53.22356,1e+05,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
430,53.735325,1e+05,1e+05,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
431,52.711795,25000,0,"1864-06-15; Sixes of 1881",0.113826516437166,0.131644902056418,
431,53.735325,25000,25000,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
432,52.20003,10009,0,"1864-06-15; Sixes of 1881",0.114942462676746,0.13290200605166,
432,52.711795,10000,0,"1864-06-15; Sixes of 1881",0.113826516437166,0.131644902056418,
432,53.22356,10000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
432,53.735325,10000,10000,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
432,54.24709,10000,10000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
433,53.159589375,5e+05,0,"1864-06-15; Sixes of 1881",0.112867688982219,0.130561041681909,
433,53.19797175,5e+05,0,"1864-06-15; Sixes of 1881",0.112786254863185,0.130468825833023,
433,53.226118825,2e+06,2e+06,"1864-06-15; Sixes of 1881",0.11272661115358,0.130401269107528,
433,53.2849718,5e+05,5e+05,"1864-06-15; Sixes of 1881",0.112602105196197,0.13026011943545,
433,53.35150125,50000,50000,"1864-06-15; Sixes of 1881",0.112461690100988,0.130100945830522,
434,52.711795,18000,0,"1864-06-15; Sixes of 1881",0.113826516437166,0.131644902056418,
434,52.9676775,19000,0,"1864-06-15; Sixes of 1881",0.113276629884329,0.131023739014801,
434,53.09561875,1e+05,0,"1864-06-15; Sixes of 1881",0.113003674149668,0.130714973909841,
434,53.1723835,10000,0,"1864-06-15; Sixes of 1881",0.112840531212974,0.130530291125332,
434,53.22356,1250000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
434,53.35150125,5000,5000,"1864-06-15; Sixes of 1881",0.112461690100988,0.130100945830522,
434,53.4794425,5000,5000,"1864-06-15; Sixes of 1881",0.112192642995484,0.129795740844181,
434,53.4896778,3000,3000,"1864-06-15; Sixes of 1881",0.112171174828053,0.129771375302384,
434,53.60738375,5000,5000,"1864-06-15; Sixes of 1881",0.111924880124373,0.129492544252209,
434,53.61761905,3000,3000,"1864-06-15; Sixes of 1881",0.111903514298254,0.129468353243119,
434,53.735325,14000,14000,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
434,53.7455603,3000,3000,"1864-06-15; Sixes of 1881",0.111637128099677,0.129166588138772,
434,53.7557956,9000,9000,"1864-06-15; Sixes of 1881",0.111615871982369,0.129142496593494,
434,54.0014428,3000,3000,"1864-06-15; Sixes of 1881",0.111108142466149,0.1285664910591,
435,51.1765,5000,0,"1864-06-15; Sixes of 1881",0.11724131193028,0.135477376807519,
435,53.22356,5000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
435,53.35150125,5000,5000,"1864-06-15; Sixes of 1881",0.112461690100988,0.130100945830522,
435,53.4794425,5000,5000,"1864-06-15; Sixes of 1881",0.112192642995484,0.129795740844181,
435,53.60738375,5000,5000,"1864-06-15; Sixes of 1881",0.111924880124373,0.129492544252209,
435,53.735325,1000,1000,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
435,53.86326625,1000,1000,"1864-06-15; Sixes of 1881",0.111393170480076,0.128889977549294,
435,53.9912075,1000,1000,"1864-06-15; Sixes of 1881",0.111129205621119,0.128590407662275,
435,54.11914875,1000,1000,"1864-06-15; Sixes of 1881",0.11086648882296,0.128291969289005,
435,54.24709,3000,3000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
436,51.496353125,2000,0,"1864-06-15; Sixes of 1881",0.116513105023881,0.134663607760625,
436,53.86326625,5000,5000,"1864-06-15; Sixes of 1881",0.111393170480076,0.128889977549294,
437,52.9676775,1e+06,0,"1864-06-15; Sixes of 1881",0.113276629884329,0.131023739014801,
437,53.09561875,750000,0,"1864-06-15; Sixes of 1881",0.113003674149668,0.130714973909841,
437,53.22356,5750000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
437,53.287530625,5e+05,5e+05,"1864-06-15; Sixes of 1881",0.112596698132322,0.130253991444167,
438,51.1765,5000,0,"1864-06-15; Sixes of 1881",0.11724131193028,0.135477376807519,
438,51.688265,5000,0,"1864-06-15; Sixes of 1881",0.116080506861664,0.134179297162447,
438,52.20003,5000,0,"1864-06-15; Sixes of 1881",0.114942462676746,0.13290200605166,
438,55.27062,5000,5000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
438,55.5265025,5000,5000,"1864-06-15; Sixes of 1881",0.108056508691503,0.12508160043399,
439,53.1723835,500,0,"1864-06-15; Sixes of 1881",0.112840531212974,0.130530291125332,
440,52.58385375,20000,0,"1864-06-15; Sixes of 1881",0.114103466598813,0.131957317470336,
440,52.9676775,20000,0,"1864-06-15; Sixes of 1881",0.113276629884329,0.131023739014801,
440,53.35150125,20000,20000,"1864-06-15; Sixes of 1881",0.112461690100988,0.130100945830522,
440,53.76091325,20000,20000,"1864-06-15; Sixes of 1881",0.111605246958858,0.129130453572553,
441,51.1867353,5000,0,"1864-06-15; Sixes of 1881",0.117217868356609,0.135451207473865,
441,53.2337953,5000,5000,"1864-06-15; Sixes of 1881",0.112710355633802,0.130382854552088,
441,53.4896778,5000,5000,"1864-06-15; Sixes of 1881",0.112171174828053,0.129771375302384,
441,53.7455603,5000,5000,"1864-06-15; Sixes of 1881",0.111637128099677,0.129166588138772,
441,54.0014428,6000,6000,"1864-06-15; Sixes of 1881",0.111108142466149,0.1285664910591,
442,52.9779128,50000,0,"1864-06-15; Sixes of 1881",0.113254744909467,0.13099899346488,
442,53.14679525,50000,0,"1864-06-15; Sixes of 1881",0.112894859826943,0.130591804190117,
442,53.23891295,50090,50090,"1864-06-15; Sixes of 1881",0.112699521224916,0.130370504564225,
442,53.3668542,30609,30609,"1864-06-15; Sixes of 1881",0.112429336335137,0.130064258932321,
443,52.2716771,10000,0,"1864-06-15; Sixes of 1881",0.114784914754533,0.132724809680369,
443,52.4559125,5000,0,"1864-06-15; Sixes of 1881",0.114381767736859,0.132270967281439,
443,52.4866184,10000,0,"1864-06-15; Sixes of 1881",0.114314851726093,0.132195578271577,
443,52.711795,10000,0,"1864-06-15; Sixes of 1881",0.113826516437166,0.131644902056418,
443,52.7834421,10000,0,"1864-06-15; Sixes of 1881",0.11367201079143,0.131470485297927,
443,53.0700305,15000,0,"1864-06-15; Sixes of 1881",0.113058160009914,0.130776630701491,
443,53.24914825,2e+05,2e+05,"1864-06-15; Sixes of 1881",0.112677858654763,0.130345961216201,
443,53.2952071,10000,10000,"1864-06-15; Sixes of 1881",0.112580480055964,0.130235610319472,
443,53.3054424,25000,25000,"1864-06-15; Sixes of 1881",0.112558863220315,0.130211108798717,
444,52.83973625,50000,0,"1864-06-15; Sixes of 1881",0.113550907438528,0.131333712165691,
444,52.9676775,50000,0,"1864-06-15; Sixes of 1881",0.113276629884329,0.131023739014801,
444,53.22356,40000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
444,53.35150125,30000,30000,"1864-06-15; Sixes of 1881",0.112461690100988,0.130100945830522,
444,53.4794425,20000,20000,"1864-06-15; Sixes of 1881",0.112192642995484,0.129795740844181,
444,53.735325,10000,10000,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
445,51.688265,20000,0,"1864-06-15; Sixes of 1881",0.116080506861664,0.134179297162447,
445,52.4559125,20000,0,"1864-06-15; Sixes of 1881",0.114381767736859,0.132270967281439,
445,53.735325,25000,25000,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
445,53.9912075,10000,10000,"1864-06-15; Sixes of 1881",0.111129205621119,0.128590407662275,
445,55.0147375,10000,10000,"1864-06-15; Sixes of 1881",0.10906168551654,0.126233922309347,
446,52.20003,50000,0,"1864-06-15; Sixes of 1881",0.114942462676746,0.13290200605166,
446,53.22356,25000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
446,53.735325,25000,25000,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
446,54.24709,25000,25000,"1864-06-15; Sixes of 1881",0.110605011254982,0.127994654439213,
447,51.1765,50000,0,"1864-06-15; Sixes of 1881",0.11724131193028,0.135477376807519,
447,53.22356,25000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
447,53.35150125,50000,50000,"1864-06-15; Sixes of 1881",0.112461690100988,0.130100945830522,
447,53.4794425,50000,50000,"1864-06-15; Sixes of 1881",0.112192642995484,0.129795740844181,
447,53.735325,1e+05,1e+05,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
448,52.711795,25600,0,"1864-06-15; Sixes of 1881",0.113826516437166,0.131644902056418,
448,53.09561875,25000,0,"1864-06-15; Sixes of 1881",0.113003674149668,0.130714973909841,
448,53.22356,35000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
448,53.35150125,25000,25000,"1864-06-15; Sixes of 1881",0.112461690100988,0.130100945830522,
449,52.7220303,50000,0,"1864-06-15; Sixes of 1881",0.113804418491827,0.131619961882841,
449,52.9779128,50000,0,"1864-06-15; Sixes of 1881",0.113254744909467,0.13099899346488,
449,53.325913,1e+05,1e+05,"1864-06-15; Sixes of 1881",0.112515654443647,0.130162128525612,
450,52.8448539,20000,0,"1864-06-15; Sixes of 1881",0.113539910836994,0.131321289936408,
450,53.0290893,25000,0,"1864-06-15; Sixes of 1881",0.113145446757653,0.130875381532171,
450,53.1007364,25000,0,"1864-06-15; Sixes of 1881",0.11299278327899,0.130702648310983,
450,53.2337953,35000,35000,"1864-06-15; Sixes of 1881",0.112710355633802,0.130382854552088,
451,52.9676775,1e+05,0,"1864-06-15; Sixes of 1881",0.113276629884329,0.131023739014801,
451,53.22356,50000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
452,52.20003,50000,0,"1864-06-15; Sixes of 1881",0.114942462676746,0.13290200605166,
452,52.8448539,25000,0,"1864-06-15; Sixes of 1881",0.113539910836994,0.131321289936408,
452,52.9983834,35000,0,"1864-06-15; Sixes of 1881",0.113211000318927,0.130949525541675,
452,53.8172074,25000,25000,"1864-06-15; Sixes of 1881",0.111488505068734,0.128998101255659,
452,53.8888545,25000,25000,"1864-06-15; Sixes of 1881",0.111340277236734,0.128829972664408,
453,52.711795,25000,0,"1864-06-15; Sixes of 1881",0.113826516437166,0.131644902056418,
453,53.22356,25000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
454,51.1765,10000,0,"1864-06-15; Sixes of 1881",0.11724131193028,0.135477376807519,
454,51.688265,10000,0,"1864-06-15; Sixes of 1881",0.116080506861664,0.134179297162447,
454,53.735325,10000,10000,"1864-06-15; Sixes of 1881",0.111658392314553,0.129190687025408,
454,55.27062,10000,10000,"1864-06-15; Sixes of 1881",0.108556770305815,0.125655650826594,
455,52.51220665,25000,0,"1864-06-15; Sixes of 1881",0.11425914816322,0.132132808714565,
455,52.916501,25000,0,"1864-06-15; Sixes of 1881",0.113386181750755,0.131147582824777,
455,53.02397165,25000,0,"1864-06-15; Sixes of 1881",0.113156367078738,0.130887734048285,
455,53.27985415,25000,25000,"1864-06-15; Sixes of 1881",0.112612920882029,0.130272376843,
456,51.1765,20000,0,"1864-06-15; Sixes of 1881",0.11724131193028,0.135477376807519,
456,51.688265,10000,0,"1864-06-15; Sixes of 1881",0.116080506861664,0.134179297162447,
456,53.22356,10000,0,"1864-06-15; Sixes of 1881",0.112732030702193,0.130407408245181,
456,53.35150125,10000,10000,"1864-06-15; Sixes of 1881",0.112461690100988,0.130100945830522,
456,53.4794425,10000,10000,"1864-06-15; Sixes of 1881",0.112192642995484,0.129795740844181,
456,53.60738375,10000,10000,"1864-06-15; Sixes of 1881",0.111924880124373,0.129492544252209,
