"bond","date","issue","url","value","notes"
"five_twenty_coup","1865-07-05","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48&img=1&zoom=3&hl=en&sig=ACfU3U24UgEWqCHzJbiqIEtVKcHVNDVaKQ&ci=107%2C666%2C804%2C139&edge=0",105,
"five_twenty_reg","1865-07-05","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48&img=1&zoom=3&hl=en&sig=ACfU3U24UgEWqCHzJbiqIEtVKcHVNDVaKQ&ci=107%2C666%2C804%2C139&edge=0",104,
"gold_high","1865-07-05","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48&img=1&zoom=3&hl=en&sig=ACfU3U24UgEWqCHzJbiqIEtVKcHVNDVaKQ&ci=107%2C666%2C804%2C139&edge=0",140.375,
"gold_low","1865-07-05","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48&img=1&zoom=3&hl=en&sig=ACfU3U24UgEWqCHzJbiqIEtVKcHVNDVaKQ&ci=107%2C666%2C804%2C139&edge=0",139.75,
"oneyr_new","1865-07-05","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48&img=1&zoom=3&hl=en&sig=ACfU3U24UgEWqCHzJbiqIEtVKcHVNDVaKQ&ci=107%2C666%2C804%2C139&edge=0",99.875,
"sixes_1881_coup","1865-07-05","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48&img=1&zoom=3&hl=en&sig=ACfU3U24UgEWqCHzJbiqIEtVKcHVNDVaKQ&ci=107%2C666%2C804%2C139&edge=0",110.5,
"sixes_1881_reg","1865-07-05","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48&img=1&zoom=3&hl=en&sig=ACfU3U24UgEWqCHzJbiqIEtVKcHVNDVaKQ&ci=107%2C666%2C804%2C139&edge=0",110.25,
"ten_forty","1865-07-05","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48&img=1&zoom=3&hl=en&sig=ACfU3U24UgEWqCHzJbiqIEtVKcHVNDVaKQ&ci=107%2C666%2C804%2C139&edge=0",97.75,
"five_twenty_coup","1865-07-12","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",105.75,
"five_twenty_reg","1865-07-12","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",105,
"gold_high","1865-07-12","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",142.625,
"gold_low","1865-07-12","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",140.625,
"oneyr_new","1865-07-12","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",99.875,
"sixes_1881_coup","1865-07-12","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",107.375,
"sixes_1881_reg","1865-07-12","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",107.25,
"ten_forty","1865-07-12","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",97.625,
"five_twenty_coup","1865-07-19","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",105,
"five_twenty_reg","1865-07-19","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",104.75,
"gold_high","1865-07-19","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",148,
"gold_low","1865-07-19","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",142.25,
"oneyr_new","1865-07-19","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",99.875,
"sixes_1881_coup","1865-07-19","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",107.375,
"sixes_1881_reg","1865-07-19","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",107.25,
"ten_forty","1865-07-19","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",97,
"five_twenty_coup","1865-07-26","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",105.25,
"five_twenty_reg","1865-07-26","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",105,
"gold_high","1865-07-26","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",143.75,
"gold_low","1865-07-26","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",143.25,
"oneyr_new","1865-07-26","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",98,
"sixes_1881_coup","1865-07-26","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",107.125,
"sixes_1881_reg","1865-07-26","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",107,
"ten_forty","1865-07-26","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=108%2C964%2C775%2C136&edge=0",97,
"five_twenty_coup","1865-08-05","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",105.125,
"five_twenty_reg","1865-08-05","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",104.875,
"gold_high","1865-08-05","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",143.875,
"gold_low","1865-08-05","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",143.625,
"oneyr_new","1865-08-05","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",97.625,
"sixes_1881_coup","1865-08-05","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",107.125,
"sixes_1881_reg","1865-08-05","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",107,
"ten_forty","1865-08-05","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",97.25,
"five_twenty_coup","1865-08-12","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",104.625,
"five_twenty_reg","1865-08-12","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",104.5,
"gold_high","1865-08-12","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",142,
"gold_low","1865-08-12","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",141.75,
"oneyr_new","1865-08-12","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",97.75,
"sixes_1881_coup","1865-08-12","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",106.625,
"sixes_1881_reg","1865-08-12","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",106.5,
"ten_forty","1865-08-12","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",97.125,
"five_twenty_coup","1865-08-19","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",104.875,
"five_twenty_reg","1865-08-19","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",104.375,
"gold_high","1865-08-19","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",144.125,
"gold_low","1865-08-19","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",148.75,
"oneyr_new","1865-08-19","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",98.125,
"sixes_1881_coup","1865-08-19","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",108.25,
"sixes_1881_reg","1865-08-19","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",106.125,
"ten_forty","1865-08-19","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",97.875,
"five_twenty_coup","1865-08-26","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",104.875,
"five_twenty_reg","1865-08-26","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",104.75,
"gold_high","1865-08-26","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",144.375,
"gold_low","1865-08-26","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",144,
"oneyr_new","1865-08-26","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",98.25,
"sixes_1881_coup","1865-08-26","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",106.875,
"sixes_1881_reg","1865-08-26","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",106.75,
"ten_forty","1865-08-26","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=113%2C1054%2C771%2C124&edge=0",98.125,
"five_twenty_coup","1865-09-02","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",104.875,
"five_twenty_reg","1865-09-02","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",104.75,
"gold_high","1865-09-02","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",144.625,
"gold_low","1865-09-02","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",144.5,
"oneyr_new","1865-09-02","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",98.5,
"sixes_1881_coup","1865-09-02","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",107.5,
"sixes_1881_reg","1865-09-02","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",107.25,
"ten_forty","1865-09-02","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",94.75,
"five_twenty_coup","1865-09-09","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",105.625,
"five_twenty_reg","1865-09-09","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",105.5,
"gold_high","1865-09-09","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",144.75,
"gold_low","1865-09-09","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",144.625,
"oneyr_new","1865-09-09","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",98.875,
"sixes_1881_coup","1865-09-09","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",107.875,
"sixes_1881_reg","1865-09-09","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",107.75,
"ten_forty","1865-09-09","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",94.5,
"five_twenty_coup","1865-09-16","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",105.5,
"five_twenty_reg","1865-09-16","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",105.625,
"gold_high","1865-09-16","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",143.25,
"gold_low","1865-09-16","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",142.75,
"oneyr_new","1865-09-16","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",98.75,
"sixes_1881_coup","1865-09-16","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",107.875,
"sixes_1881_reg","1865-09-16","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",107.75,
"ten_forty","1865-09-16","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",94,
"five_twenty_coup","1865-09-23","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",106.5,
"five_twenty_reg","1865-09-23","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",106.25,
"gold_high","1865-09-23","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",148.75,
"gold_low","1865-09-23","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",143.5,
"oneyr_new","1865-09-23","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",98.75,
"sixes_1881_coup","1865-09-23","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",108,
"sixes_1881_reg","1865-09-23","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",107.875,
"ten_forty","1865-09-23","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",94.375,
"five_twenty_coup","1865-09-30","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",107,
"five_twenty_reg","1865-09-30","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",106,
"gold_high","1865-09-30","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",144.25,
"gold_low","1865-09-30","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",144,
"oneyr_new","1865-09-30","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",98.75,
"sixes_1881_coup","1865-09-30","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",107.75,
"sixes_1881_reg","1865-09-30","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",107.625,
"ten_forty","1865-09-30","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82&img=1&zoom=3&hl=en&sig=ACfU3U075lEqEMqYU-Fv_Cb2QTljzl3jag&ci=123%2C1143%2C758%2C137&edge=0",94.125,
